Season,Round,Season_Round,Grand_Prix,Driver,Team,Status,Completed_Laps,Max_Laps,Race_Position,Pole_Race_Time,Total_Race_Time,Normalised_Race_Pole_Gap
2024,8,2024-08,Monaco Grand Prix,RUS,Mercedes,Finished,78,78,5,8417.696999,8446.696999,0.003445123
2024,8,2024-08,Monaco Grand Prix,VER,Red Bull Racing,Finished,78,78,6,8417.696999,8451.963999,0.004070828
2024,8,2024-08,Monaco Grand Prix,HAM,Mercedes,Finished,78,78,7,8417.696999,8457.649999,0.00474631
2024,8,2024-08,Monaco Grand Prix,TSU,Racing Bulls,Lapped,77,78,8,8417.696999,8747.184389,0.039142225
2024,8,2024-08,Monaco Grand Prix,ALB,Williams,Lapped,77,78,9,8417.696999,8761.938545,0.040894979
2024,8,2024-08,Monaco Grand Prix,GAS,Alpine,Lapped,77,78,10,8417.696999,8768.207922,0.041639765
2024,8,2024-08,Monaco Grand Prix,ALO,Aston Martin,Lapped,76,78,11,8417.696999,8825.70821,0.048470646
2024,8,2024-08,Monaco Grand Prix,RIC,Racing Bulls,Lapped,76,78,12,8417.696999,8826.129,0.048520635
2024,8,2024-08,Monaco Grand Prix,BOT,Kick Sauber,Lapped,76,78,13,8417.696999,8826.358894,0.048547945
2024,8,2024-08,Monaco Grand Prix,STR,Aston Martin,Lapped,76,78,14,8417.696999,8827.876815,0.04872827
2024,8,2024-08,Monaco Grand Prix,SAR,Williams,Lapped,76,78,15,8417.696999,8831.016315,0.049101235
2024,8,2024-08,Monaco Grand Prix,ZHO,Kick Sauber,Lapped,76,78,16,8417.696999,8878.467,0.05473825
2024,9,2024-09,Canadian Grand Prix,VER,Red Bull Racing,Finished,70,70,1,6347.926999,6347.926999,0
2024,9,2024-09,Canadian Grand Prix,NOR,McLaren,Finished,70,70,2,6347.926999,6351.805999,0.000611066
2024,9,2024-09,Canadian Grand Prix,RUS,Mercedes,Finished,70,70,3,6347.926999,6352.243999,0.000680065
2024,9,2024-09,Canadian Grand Prix,HAM,Mercedes,Finished,70,70,4,6347.926999,6352.841999,0.000774269
2024,9,2024-09,Canadian Grand Prix,PIA,McLaren,Finished,70,70,5,6347.926999,6358.125999,0.001606666
2024,9,2024-09,Canadian Grand Prix,ALO,Aston Martin,Finished,70,70,6,6347.926999,6365.436999,0.002758381
2024,9,2024-09,Canadian Grand Prix,STR,Aston Martin,Finished,70,70,7,6347.926999,6371.551999,0.003721687
2024,9,2024-09,Canadian Grand Prix,RIC,Racing Bulls,Finished,70,70,8,6347.926999,6376.598999,0.00451675
2024,9,2024-09,Canadian Grand Prix,GAS,Alpine,Finished,70,70,9,6347.926999,6377.947999,0.00472926
2024,9,2024-09,Canadian Grand Prix,OCO,Alpine,Finished,70,70,10,6347.926999,6378.239999,0.00477526
2024,9,2024-09,Canadian Grand Prix,HUL,Haas F1 Team,Finished,70,70,11,6347.926999,6378.750999,0.004855758
2024,9,2024-09,Canadian Grand Prix,MAG,Haas F1 Team,Finished,70,70,12,6347.926999,6379.179999,0.00492334
2024,9,2024-09,Canadian Grand Prix,BOT,Kick Sauber,Finished,70,70,13,6347.926999,6388.413999,0.006377988
2024,9,2024-09,Canadian Grand Prix,TSU,Racing Bulls,Finished,70,70,14,6347.926999,6400.620999,0.008300978
2024,9,2024-09,Canadian Grand Prix,ZHO,Kick Sauber,Lapped,69,70,15,6347.926999,6494.22971,0.023047321
2024,9,2024-09,Canadian Grand Prix,SAI,Ferrari,Retired,52,70,16,6347.926999,,
2024,9,2024-09,Canadian Grand Prix,ALB,Williams,Retired,52,70,17,6347.926999,,
2024,9,2024-09,Canadian Grand Prix,PER,Red Bull Racing,Retired,51,70,18,6347.926999,,
2024,9,2024-09,Canadian Grand Prix,LEC,Ferrari,Retired,40,70,19,6347.926999,,
2024,9,2024-09,Canadian Grand Prix,SAR,Williams,Retired,23,70,20,6347.926999,,
2024,10,2024-10,Spanish Grand Prix,VER,Red Bull Racing,Finished,66,66,1,5300.226999,5300.226999,0
2024,10,2024-10,Spanish Grand Prix,NOR,McLaren,Finished,66,66,2,5300.226999,5302.445999,0.000418661
2024,10,2024-10,Spanish Grand Prix,HAM,Mercedes,Finished,66,66,3,5300.226999,5318.016999,0.00335646
2024,10,2024-10,Spanish Grand Prix,RUS,Mercedes,Finished,66,66,4,5300.226999,5322.546999,0.00421114
2024,10,2024-10,Spanish Grand Prix,LEC,Ferrari,Finished,66,66,5,5300.226999,5322.935999,0.004284533
2024,10,2024-10,Spanish Grand Prix,SAI,Ferrari,Finished,66,66,6,5300.226999,5331.254999,0.005854089
2024,10,2024-10,Spanish Grand Prix,PIA,McLaren,Finished,66,66,7,5300.226999,5333.986999,0.006369539
2024,10,2024-10,Spanish Grand Prix,PER,Red Bull Racing,Finished,66,66,8,5300.226999,5359.750999,0.011230462
2024,10,2024-10,Spanish Grand Prix,GAS,Alpine,Finished,66,66,9,5300.226999,5362.251999,0.011702329
2024,10,2024-10,Spanish Grand Prix,OCO,Alpine,Finished,66,66,10,5300.226999,5372.115999,0.013563381
2024,10,2024-10,Spanish Grand Prix,HUL,Haas F1 Team,Finished,66,66,11,5300.226999,5374.441999,0.01400223
2024,10,2024-10,Spanish Grand Prix,ALO,Aston Martin,Lapped,65,66,12,5300.226999,5391.412061,0.017203992
2024,10,2024-10,Spanish Grand Prix,ZHO,Kick Sauber,Lapped,65,66,13,5300.226999,5397.483046,0.018349412
2024,10,2024-10,Spanish Grand Prix,STR,Aston Martin,Lapped,65,66,14,5300.226999,5407.409446,0.020222237
2024,10,2024-10,Spanish Grand Prix,RIC,Racing Bulls,Lapped,65,66,15,5300.226999,5426.496646,0.023823441
2024,10,2024-10,Spanish Grand Prix,BOT,Kick Sauber,Lapped,65,66,16,5300.226999,5435.902153,0.025597989
2024,10,2024-10,Spanish Grand Prix,MAG,Haas F1 Team,Lapped,65,66,17,5300.226999,5437.399846,0.025880561
2024,10,2024-10,Spanish Grand Prix,ALB,Williams,Lapped,65,66,18,5300.226999,5440.812553,0.02652444
2024,10,2024-10,Spanish Grand Prix,TSU,Racing Bulls,Lapped,65,66,19,5300.226999,5446.656092,0.027626947
2024,10,2024-10,Spanish Grand Prix,SAR,Williams,Lapped,64,66,20,5300.226999,5470.877156,0.032196764
2024,11,2024-11,Austrian Grand Prix,RUS,Mercedes,Finished,71,71,1,5062.797999,5062.797999,0
2024,11,2024-11,Austrian Grand Prix,PIA,McLaren,Finished,71,71,2,5062.797999,5064.703999,0.000376472
2024,11,2024-11,Austrian Grand Prix,SAI,Ferrari,Finished,71,71,3,5062.797999,5067.330999,0.000895355
2024,11,2024-11,Austrian Grand Prix,HAM,Mercedes,Finished,71,71,4,5062.797999,5085.939999,0.00457099
2024,11,2024-11,Austrian Grand Prix,VER,Red Bull Racing,Finished,71,71,5,5062.797999,5090.050999,0.005382992
2024,11,2024-11,Austrian Grand Prix,HUL,Haas F1 Team,Finished,71,71,6,5062.797999,5116.885999,0.010683421
2024,11,2024-11,Austrian Grand Prix,PER,Red Bull Racing,Finished,71,71,7,5062.797999,5117.469999,0.010798772
2024,11,2024-11,Austrian Grand Prix,MAG,Haas F1 Team,Finished,71,71,8,5062.797999,5123.152999,0.011921274
2024,11,2024-11,Austrian Grand Prix,RIC,Racing Bulls,Finished,71,71,9,5062.797999,5123.966999,0.012082054
2024,11,2024-11,Austrian Grand Prix,GAS,Alpine,Finished,71,71,10,5062.797999,5124.563999,0.012199973
2024,11,2024-11,Austrian Grand Prix,LEC,Ferrari,Finished,71,71,11,5062.797999,5129.853999,0.01324485
2024,11,2024-11,Austrian Grand Prix,OCO,Alpine,Finished,71,71,12,5062.797999,5131.122999,0.013495502
2024,11,2024-11,Austrian Grand Prix,STR,Aston Martin,Lapped,70,71,13,5062.797999,5145.503885,0.016336004
2024,11,2024-11,Austrian Grand Prix,TSU,Racing Bulls,Lapped,70,71,14,5062.797999,5148.456471,0.016919196
2024,11,2024-11,Austrian Grand Prix,ALB,Williams,Lapped,70,71,15,5062.797999,5146.144914,0.016462619
2024,11,2024-11,Austrian Grand Prix,BOT,Kick Sauber,Lapped,70,71,16,5062.797999,5154.775471,0.01816732
2024,11,2024-11,Austrian Grand Prix,ZHO,Kick Sauber,Lapped,70,71,17,5062.797999,5180.646857,0.023277417
2024,11,2024-11,Austrian Grand Prix,ALO,Aston Martin,Lapped,70,71,18,5062.797999,5183.464542,0.023833964
2024,11,2024-11,Austrian Grand Prix,SAR,Williams,Lapped,69,71,19,5062.797999,5216.037637,0.030267776
2024,11,2024-11,Austrian Grand Prix,NOR,McLaren,Lapped,64,71,20,5062.797999,5093.200531,0.006005085
2024,12,2024-12,British Grand Prix,HAM,Mercedes,Finished,52,52,1,4947.059,4947.059,0
2024,12,2024-12,British Grand Prix,VER,Red Bull Racing,Finished,52,52,2,4947.059,4948.523999,0.000296135
2024,12,2024-12,British Grand Prix,NOR,McLaren,Finished,52,52,3,4947.059,4954.605999,0.001525553
2024,12,2024-12,British Grand Prix,PIA,McLaren,Finished,52,52,4,4947.059,4959.487999,0.002512402
2024,12,2024-12,British Grand Prix,SAI,Ferrari,Finished,52,52,5,4947.059,4994.376999,0.009564875
2024,12,2024-12,British Grand Prix,HUL,Haas F1 Team,Finished,52,52,6,4947.059,5002.780999,0.011263662
2024,12,2024-12,British Grand Prix,STR,Aston Martin,Finished,52,52,7,4947.059,5003.627999,0.011434875
2024,12,2024-12,British Grand Prix,ALO,Aston Martin,Finished,52,52,8,4947.059,5010.635999,0.012851474
2024,12,2024-12,British Grand Prix,ALB,Williams,Finished,52,52,9,4947.059,5015.445999,0.013823769
2024,12,2024-12,British Grand Prix,TSU,Racing Bulls,Finished,52,52,10,4947.059,5026.361999,0.016030332
2024,12,2024-12,British Grand Prix,SAR,Williams,Finished,52,52,11,4947.059,5036.018999,0.017982401
2024,12,2024-12,British Grand Prix,MAG,Haas F1 Team,Finished,52,52,12,4947.059,5037.211999,0.018223554
2024,12,2024-12,British Grand Prix,RIC,Racing Bulls,Lapped,51,52,13,4947.059,5054.192,0.021655897
2024,12,2024-12,British Grand Prix,LEC,Ferrari,Lapped,51,52,14,4947.059,5085.326745,0.027949484
2024,12,2024-12,British Grand Prix,BOT,Kick Sauber,Lapped,51,52,15,4947.059,5086.701176,0.028227312
2024,12,2024-12,British Grand Prix,OCO,Alpine,Lapped,50,52,16,4947.059,5156.05064,0.042245633
2024,12,2024-12,British Grand Prix,PER,Red Bull Racing,Lapped,50,52,17,4947.059,5163.66656,0.043785118
2024,12,2024-12,British Grand Prix,ZHO,Kick Sauber,Lapped,50,52,18,4947.059,5201.5964,0.051452267
2024,12,2024-12,British Grand Prix,RUS,Mercedes,Retired,33,52,19,4947.059,,
2024,13,2024-13,Hungarian Grand Prix,PIA,McLaren,Finished,70,70,1,5881.988999,5881.988999,0
2024,13,2024-13,Hungarian Grand Prix,NOR,McLaren,Finished,70,70,2,5881.988999,5884.13,0.000363993
2024,13,2024-13,Hungarian Grand Prix,HAM,Mercedes,Finished,70,70,3,5881.988999,5896.868999,0.002529757
2024,13,2024-13,Hungarian Grand Prix,LEC,Ferrari,Finished,70,70,4,5881.988999,5901.674999,0.003346827
2024,13,2024-13,Hungarian Grand Prix,VER,Red Bull Racing,Finished,70,70,5,5881.988999,5903.338,0.003629555
2024,13,2024-13,Hungarian Grand Prix,SAI,Ferrari,Finished,70,70,6,5881.988999,5905.061999,0.003922653
2024,13,2024-13,Hungarian Grand Prix,PER,Red Bull Racing,Finished,70,70,7,5881.988999,5921.780999,0.006765059
2024,13,2024-13,Hungarian Grand Prix,RUS,Mercedes,Finished,70,70,8,5881.988999,5924.356999,0.007203006
2024,13,2024-13,Hungarian Grand Prix,TSU,Racing Bulls,Finished,70,70,9,5881.988999,5959.247999,0.013134843
2024,13,2024-13,Hungarian Grand Prix,STR,Aston Martin,Finished,70,70,10,5881.988999,5959.964999,0.01325674
2024,13,2024-13,Hungarian Grand Prix,ALO,Aston Martin,Finished,70,70,11,5881.988999,5964.448999,0.014019067
2024,13,2024-13,Hungarian Grand Prix,RIC,Racing Bulls,Lapped,69,70,12,5881.988999,5985.418985,0.017584186
2024,13,2024-13,Hungarian Grand Prix,HUL,Haas F1 Team,Lapped,69,70,13,5881.988999,6000.900144,0.020216145
2024,13,2024-13,Hungarian Grand Prix,ALB,Williams,Lapped,69,70,14,5881.988999,6004.537101,0.020834466
2024,13,2024-13,Hungarian Grand Prix,MAG,Haas F1 Team,Lapped,69,70,15,5881.988999,6013.193768,0.022306191
2024,13,2024-13,Hungarian Grand Prix,BOT,Kick Sauber,Lapped,69,70,16,5881.988999,6013.302318,0.022324645
2024,13,2024-13,Hungarian Grand Prix,SAR,Williams,Lapped,69,70,17,5881.988999,6020.588405,0.023563357
2024,13,2024-13,Hungarian Grand Prix,OCO,Alpine,Lapped,69,70,18,5881.988999,6029.047246,0.025001449
2024,13,2024-13,Hungarian Grand Prix,ZHO,Kick Sauber,Lapped,69,70,19,5881.988999,6031.754927,0.025461783
2024,13,2024-13,Hungarian Grand Prix,GAS,Alpine,Retired,33,70,20,5881.988999,,
2024,14,2024-14,Belgian Grand Prix,HAM,Mercedes,Finished,44,44,1,4797.039999,4797.565999,0.000109651
2024,14,2024-14,Belgian Grand Prix,PIA,McLaren,Finished,44,44,2,4797.039999,4798.212999,0.000244526
2024,14,2024-14,Belgian Grand Prix,LEC,Ferrari,Finished,44,44,3,4797.039999,4805.588999,0.001782141
2024,14,2024-14,Belgian Grand Prix,VER,Red Bull Racing,Finished,44,44,4,4797.039999,4806.265999,0.001923269
2024,14,2024-14,Belgian Grand Prix,NOR,McLaren,Finished,44,44,5,4797.039999,4806.89,0.00205335
2024,14,2024-14,Belgian Grand Prix,SAI,Ferrari,Finished,44,44,6,4797.039999,4816.834999,0.004126503
2024,14,2024-14,Belgian Grand Prix,PER,Red Bull Racing,Finished,44,44,7,4797.039999,4840.234999,0.009004511
2024,14,2024-14,Belgian Grand Prix,ALO,Aston Martin,Finished,44,44,8,4797.039999,4847.002999,0.010415381
2024,14,2024-14,Belgian Grand Prix,OCO,Alpine,Finished,44,44,9,4797.039999,4849.592,0.010955089
2024,14,2024-14,Belgian Grand Prix,RIC,Racing Bulls,Finished,44,44,10,4797.039999,4851.965999,0.011449977
2024,14,2024-14,Belgian Grand Prix,STR,Aston Martin,Finished,44,44,11,4797.039999,4860.050999,0.013135392
2024,14,2024-14,Belgian Grand Prix,ALB,Williams,Finished,44,44,12,4797.039999,4860.691,0.013268808
2024,14,2024-14,Belgian Grand Prix,GAS,Alpine,Finished,44,44,13,4797.039999,4861.404999,0.013417649
2024,14,2024-14,Belgian Grand Prix,MAG,Haas F1 Team,Finished,44,44,14,4797.039999,4863.670999,0.013890024
2024,14,2024-14,Belgian Grand Prix,BOT,Kick Sauber,Finished,44,44,15,4797.039999,4867.677999,0.014725331
2024,14,2024-14,Belgian Grand Prix,TSU,Racing Bulls,Finished,44,44,16,4797.039999,4873.776999,0.01599674
2024,14,2024-14,Belgian Grand Prix,SAR,Williams,Finished,44,44,17,4797.039999,4883.096999,0.017939604
2024,14,2024-14,Belgian Grand Prix,HUL,Haas F1 Team,Finished,44,44,18,4797.039999,4885.872999,0.018518295
2024,14,2024-14,Belgian Grand Prix,ZHO,Kick Sauber,Retired,5,44,19,4797.039999,,
2024,14,2024-14,Belgian Grand Prix,RUS,Mercedes,Disqualified,44,44,20,4797.039999,4797.039999,0
2024,15,2024-15,Dutch Grand Prix,NOR,McLaren,Finished,72,72,1,5445.518999,5445.518999,0
2024,15,2024-15,Dutch Grand Prix,VER,Red Bull Racing,Finished,72,72,2,5445.518999,5468.414999,0.004204558
2024,15,2024-15,Dutch Grand Prix,LEC,Ferrari,Finished,72,72,3,5445.518999,5470.957999,0.004671547
2024,15,2024-15,Dutch Grand Prix,PIA,McLaren,Finished,72,72,4,5445.518999,5472.855999,0.005020091
2024,15,2024-15,Dutch Grand Prix,SAI,Ferrari,Finished,72,72,5,5445.518999,5477.655999,0.00590155
2024,15,2024-15,Dutch Grand Prix,PER,Red Bull Racing,Finished,72,72,6,5445.518999,5485.060999,0.007261383
2024,15,2024-15,Dutch Grand Prix,RUS,Mercedes,Finished,72,72,7,5445.518999,5490.135999,0.008193342
2024,15,2024-15,Dutch Grand Prix,HAM,Mercedes,Finished,72,72,8,5445.518999,5495.117999,0.009108223
2024,15,2024-15,Dutch Grand Prix,GAS,Alpine,Lapped,71,72,9,5445.518999,5530.941633,0.015686775
2024,15,2024-15,Dutch Grand Prix,ALO,Aston Martin,Lapped,71,72,10,5445.518999,5535.940056,0.016604672
2024,15,2024-15,Dutch Grand Prix,HUL,Haas F1 Team,Lapped,71,72,11,5445.518999,5541.70107,0.017662609
2024,15,2024-15,Dutch Grand Prix,RIC,Racing Bulls,Lapped,71,72,12,5445.518999,5543.580169,0.018007681
2024,15,2024-15,Dutch Grand Prix,STR,Aston Martin,Lapped,71,72,13,5445.518999,5543.220169,0.017941572
2024,15,2024-15,Dutch Grand Prix,ALB,Williams,Lapped,71,72,14,5445.518999,5563.500845,0.021665859
2024,15,2024-15,Dutch Grand Prix,OCO,Alpine,Lapped,71,72,15,5445.518999,5569.754704,0.0228143
2024,15,2024-15,Dutch Grand Prix,SAR,Williams,Lapped,71,72,16,5445.518999,5587.66445,0.026103196
2024,15,2024-15,Dutch Grand Prix,TSU,Racing Bulls,Lapped,71,72,17,5445.518999,5588.28,0.026216234
2024,15,2024-15,Dutch Grand Prix,MAG,Haas F1 Team,Lapped,71,72,18,5445.518999,5588.848901,0.026320706
2024,15,2024-15,Dutch Grand Prix,BOT,Kick Sauber,Lapped,70,72,19,5445.518999,5604.446057,0.029184924
2024,15,2024-15,Dutch Grand Prix,ZHO,Kick Sauber,Lapped,70,72,20,5445.518999,5638.153371,0.035374842
2024,16,2024-16,Italian Grand Prix,LEC,Ferrari,Finished,53,53,1,4480.726999,4480.726999,0
2024,16,2024-16,Italian Grand Prix,PIA,McLaren,Finished,53,53,2,4480.726999,4483.390999,0.000594546
2024,16,2024-16,Italian Grand Prix,NOR,McLaren,Finished,53,53,3,4480.726999,4486.879999,0.001373215
2024,16,2024-16,Italian Grand Prix,SAI,Ferrari,Finished,53,53,4,4480.726999,4496.347999,0.003486265
2024,16,2024-16,Italian Grand Prix,HAM,Mercedes,Finished,53,53,5,4480.726999,4503.546999,0.005092924
2024,16,2024-16,Italian Grand Prix,VER,Red Bull Racing,Finished,53,53,6,4480.726999,4518.658999,0.008465591
2024,16,2024-16,Italian Grand Prix,RUS,Mercedes,Finished,53,53,7,4480.726999,4520.441999,0.008863517
2024,16,2024-16,Italian Grand Prix,PER,Red Bull Racing,Finished,53,53,8,4480.726999,4534.874999,0.012084646
2024,16,2024-16,Italian Grand Prix,ALB,Williams,Finished,53,53,9,4480.726999,4548.182999,0.0150547
2024,16,2024-16,Italian Grand Prix,MAG,Haas F1 Team,Finished,53,53,10,4480.726999,4539.028999,0.013011728
2024,16,2024-16,Italian Grand Prix,ALO,Aston Martin,Finished,53,53,11,4480.726999,4549.221999,0.015286582
2024,16,2024-16,Italian Grand Prix,COL,Williams,Finished,53,53,12,4480.726999,4562.034999,0.018146162
2024,16,2024-16,Italian Grand Prix,RIC,Racing Bulls,Finished,53,53,13,4480.726999,4559.178999,0.017508766
2024,16,2024-16,Italian Grand Prix,OCO,Alpine,Lapped,52,53,14,4480.726999,4579.797269,0.022110312
2024,16,2024-16,Italian Grand Prix,GAS,Alpine,Lapped,52,53,15,4480.726999,4585.591596,0.023403478
2024,16,2024-16,Italian Grand Prix,BOT,Kick Sauber,Lapped,52,53,16,4480.726999,4594.629115,0.025420454
2024,16,2024-16,Italian Grand Prix,HUL,Haas F1 Team,Lapped,52,53,17,4480.726999,4598.35848,0.026252767
2024,16,2024-16,Italian Grand Prix,ZHO,Kick Sauber,Lapped,52,53,18,4480.726999,4607.720115,0.028342078
2024,16,2024-16,Italian Grand Prix,STR,Aston Martin,Lapped,52,53,19,4480.726999,4611.239519,0.029127532
2024,16,2024-16,Italian Grand Prix,TSU,Racing Bulls,Retired,7,53,20,4480.726999,,
2024,17,2024-17,Azerbaijan Grand Prix,PIA,McLaren,Finished,50,51,1,5533.16646,5533.16646,0
2024,17,2024-17,Azerbaijan Grand Prix,LEC,Ferrari,Finished,50,51,2,5533.16646,5542.56984,0.001699457
2024,17,2024-17,Azerbaijan Grand Prix,RUS,Mercedes,Finished,50,51,3,5533.16646,5565.5229,0.005847726
2024,17,2024-17,Azerbaijan Grand Prix,NOR,McLaren,Finished,50,51,4,5533.16646,5571.21042,0.006875622
2024,17,2024-17,Azerbaijan Grand Prix,VER,Red Bull Racing,Finished,49,51,5,5533.16646,5562.218204,0.005250474
2024,17,2024-17,Azerbaijan Grand Prix,ALO,Aston Martin,Finished,50,51,6,5533.16646,5621.42298,0.015950455
2024,17,2024-17,Azerbaijan Grand Prix,ALB,Williams,Finished,50,51,7,5533.16646,5622.97746,0.016231393
2024,17,2024-17,Azerbaijan Grand Prix,COL,Williams,Finished,50,51,8,5533.16646,5624.82774,0.016565791
2024,17,2024-17,Azerbaijan Grand Prix,HAM,Mercedes,Finished,50,51,9,5533.16646,5626.96362,0.016951805
2024,17,2024-17,Azerbaijan Grand Prix,BEA,Haas F1 Team,Finished,50,51,10,5533.16646,5628.2427,0.017182971
2024,17,2024-17,Azerbaijan Grand Prix,HUL,Haas F1 Team,Finished,50,51,11,5533.16646,5630.02566,0.017505203
2024,17,2024-17,Azerbaijan Grand Prix,GAS,Alpine,Finished,50,51,12,5533.16646,5641.33032,0.019548275
2024,17,2024-17,Azerbaijan Grand Prix,RIC,Racing Bulls,Finished,49,51,13,5533.16646,5623.730448,0.016367479
2024,17,2024-17,Azerbaijan Grand Prix,ZHO,Kick Sauber,Finished,49,51,14,5533.16646,5644.223081,0.020071079
2024,17,2024-17,Azerbaijan Grand Prix,OCO,Alpine,Lapped,49,51,15,5533.16646,5655.004897,0.022019659
2024,17,2024-17,Azerbaijan Grand Prix,BOT,Kick Sauber,Lapped,49,51,16,5533.16646,5673.542877,0.025369997
2024,17,2024-17,Azerbaijan Grand Prix,PER,Red Bull Racing,Retired,49,51,17,5533.16646,5538.389755,0.000943997
2024,17,2024-17,Azerbaijan Grand Prix,SAI,Ferrari,Retired,49,51,18,5533.16646,5538.98302,0.001051217
2024,17,2024-17,Azerbaijan Grand Prix,STR,Aston Martin,Retired,45,51,19,5533.16646,5667.890666,0.024348482
2024,17,2024-17,Azerbaijan Grand Prix,TSU,Racing Bulls,Retired,14,51,20,5533.16646,,
2024,18,2024-18,Singapore Grand Prix,NOR,McLaren,Finished,62,62,1,6052.570999,6052.570999,0
2024,18,2024-18,Singapore Grand Prix,VER,Red Bull Racing,Finished,62,62,2,6052.570999,6073.515999,0.003460513
2024,18,2024-18,Singapore Grand Prix,PIA,McLaren,Finished,62,62,3,6052.570999,6094.393999,0.006909956
2024,18,2024-18,Singapore Grand Prix,RUS,Mercedes,Finished,62,62,4,6052.570999,6113.610999,0.010084971
2024,18,2024-18,Singapore Grand Prix,LEC,Ferrari,Finished,62,62,5,6052.570999,6115.000999,0.010314625
2024,18,2024-18,Singapore Grand Prix,HAM,Mercedes,Finished,62,62,6,6052.570999,6137.818999,0.014084593
2024,18,2024-18,Singapore Grand Prix,SAI,Ferrari,Finished,62,62,7,6052.570999,6148.609999,0.015867472
2024,18,2024-18,Singapore Grand Prix,ALO,Aston Martin,Lapped,61,62,8,6052.570999,6152.680786,0.016540043
2024,18,2024-18,Singapore Grand Prix,HUL,Haas F1 Team,Lapped,61,62,9,6052.570999,6154.98495,0.016920735
2024,18,2024-18,Singapore Grand Prix,PER,Red Bull Racing,Lapped,61,62,10,6052.570999,6156.493278,0.01716994
2024,18,2024-18,Singapore Grand Prix,COL,Williams,Lapped,61,62,11,6052.570999,6158.180491,0.017448699
2024,18,2024-18,Singapore Grand Prix,TSU,Racing Bulls,Lapped,61,62,12,6052.570999,6160.729606,0.017869862
2024,18,2024-18,Singapore Grand Prix,OCO,Alpine,Lapped,61,62,13,6052.570999,6196.519868,0.023783095
2024,18,2024-18,Singapore Grand Prix,STR,Aston Martin,Lapped,61,62,14,6052.570999,6200.144327,0.024381924
2024,18,2024-18,Singapore Grand Prix,ZHO,Kick Sauber,Lapped,61,62,15,6052.570999,6209.951508,0.026002257
2024,18,2024-18,Singapore Grand Prix,BOT,Kick Sauber,Lapped,61,62,16,6052.570999,6210.570491,0.026104525
2024,18,2024-18,Singapore Grand Prix,GAS,Alpine,Lapped,61,62,17,6052.570999,6211.820655,0.026311076
2024,18,2024-18,Singapore Grand Prix,RIC,Racing Bulls,Lapped,61,62,18,6052.570999,6243.06154,0.031472665
2024,18,2024-18,Singapore Grand Prix,MAG,Haas F1 Team,Retired,57,62,19,6052.570999,6136.09214,0.013799283
2024,18,2024-18,Singapore Grand Prix,ALB,Williams,Retired,15,62,20,6052.570999,,
2024,19,2024-19,United States Grand Prix,LEC,Ferrari,Finished,56,56,1,5389.65,5389.65,0
2024,19,2024-19,United States Grand Prix,SAI,Ferrari,Finished,56,56,2,5389.65,5399.880999,0.001898268
2024,19,2024-19,United States Grand Prix,VER,Red Bull Racing,Finished,56,56,3,5389.65,5409.931999,0.003763138
2024,19,2024-19,United States Grand Prix,NOR,McLaren,Finished,56,56,4,5389.65,5408.553999,0.003507463
2024,19,2024-19,United States Grand Prix,PIA,McLaren,Finished,56,56,5,5389.65,5567.305999,0.032962437
2024,19,2024-19,United States Grand Prix,RUS,Mercedes,Finished,56,56,6,5389.65,5615.813,0.041962465
2024,19,2024-19,United States Grand Prix,PER,Red Bull Racing,Finished,56,56,7,5389.65,5462.535999,0.013523327
2024,19,2024-19,United States Grand Prix,HUL,Haas F1 Team,Finished,56,56,8,5389.65,5618.978999,0.042549887
2024,19,2024-19,United States Grand Prix,LAW,Racing Bulls,Finished,56,56,9,5389.65,5479.005999,0.016579184
2024,19,2024-19,United States Grand Prix,COL,Williams,Finished,56,56,10,5389.65,5630.788999,0.044741124
2024,19,2024-19,United States Grand Prix,MAG,Haas F1 Team,Finished,56,56,11,5389.65,5479.321999,0.016637815
2024,19,2024-19,United States Grand Prix,GAS,Alpine,Finished,56,56,12,5389.65,5634.989999,0.045520581
2024,19,2024-19,United States Grand Prix,ALO,Aston Martin,Lapped,55,56,13,5389.65,5657.860218,0.04976394
2024,19,2024-19,United States Grand Prix,TSU,Racing Bulls,Lapped,55,56,14,5389.65,5504.3632,0.021283979
2024,19,2024-19,United States Grand Prix,STR,Aston Martin,Lapped,55,56,15,5389.65,5522.726109,0.024691048
2024,19,2024-19,United States Grand Prix,ALB,Williams,Lapped,55,56,16,5389.65,5672.893672,0.052553259
2024,19,2024-19,United States Grand Prix,BOT,Kick Sauber,Lapped,55,56,17,5389.65,5695.332363,0.056716552
2024,19,2024-19,United States Grand Prix,OCO,Alpine,Lapped,55,56,18,5389.65,5702.919854,0.058124341
2024,19,2024-19,United States Grand Prix,ZHO,Kick Sauber,Lapped,55,56,19,5389.65,5863.58589,0.087934447
2024,19,2024-19,United States Grand Prix,HAM,Mercedes,Retired,1,56,20,5389.65,,
2024,20,2024-20,Mexico City Grand Prix,SAI,Ferrari,Finished,71,71,1,6055.799999,6055.799999,0
2024,20,2024-20,Mexico City Grand Prix,NOR,McLaren,Finished,71,71,2,6055.799999,6060.504999,0.000776941
2024,20,2024-20,Mexico City Grand Prix,LEC,Ferrari,Finished,71,71,3,6055.799999,6090.186999,0.005678358
2024,20,2024-20,Mexico City Grand Prix,HAM,Mercedes,Finished,71,71,4,6055.799999,6100.579999,0.007394564
2024,20,2024-20,Mexico City Grand Prix,RUS,Mercedes,Finished,71,71,5,6055.799999,6104.335999,0.008014796
