Season,Round,Season_Round,Grand_Prix,Driver,Team,Quali_Position,Pole_Gap_Position,Pole_Time,Quali_Time,Normalised_Pole_Gap
2024,15,2024-15,Dutch Grand Prix,VER,Red Bull Racing,2,2,69.673,70.029,0.005109583
2024,15,2024-15,Dutch Grand Prix,PIA,McLaren,3,3,69.673,70.172,0.007162028
2024,15,2024-15,Dutch Grand Prix,RUS,Mercedes,4,4,69.673,70.244,0.008195427
2024,15,2024-15,Dutch Grand Prix,PER,Red Bull Racing,5,5,69.673,70.416,0.010664102
2024,15,2024-15,Dutch Grand Prix,LEC,Ferrari,6,6,69.673,70.582,0.013046661
2024,15,2024-15,Dutch Grand Prix,ALO,Aston Martin,7,7,69.673,70.633,0.013778652
2024,15,2024-15,Dutch Grand Prix,STR,Aston Martin,8,9,69.673,70.661,0.014180529
2024,15,2024-15,Dutch Grand Prix,GAS,Alpine,9,10,69.673,70.815,0.016390854
2024,15,2024-15,Dutch Grand Prix,SAI,Ferrari,10,11,69.673,70.914,0.017811778
2024,15,2024-15,Dutch Grand Prix,ALB,Williams,10,8,69.673,70.653,0.014065707
2024,15,2024-15,Dutch Grand Prix,HAM,Mercedes,11,12,69.673,70.948,0.018299772
2024,15,2024-15,Dutch Grand Prix,TSU,Racing Bulls,12,13,69.673,70.955,0.018400241
2024,15,2024-15,Dutch Grand Prix,HUL,Haas F1 Team,13,14,69.673,71.215,0.022131959
2024,15,2024-15,Dutch Grand Prix,MAG,Haas F1 Team,14,15,69.673,71.295,0.02328018
2024,15,2024-15,Dutch Grand Prix,RIC,Racing Bulls,15,16,69.673,71.943,0.03258077
2024,15,2024-15,Dutch Grand Prix,OCO,Alpine,16,17,69.673,71.995,0.033327114
2024,15,2024-15,Dutch Grand Prix,BOT,Kick Sauber,17,18,69.673,72.168,0.035810142
2024,15,2024-15,Dutch Grand Prix,ZHO,Kick Sauber,18,19,69.673,73.261,0.051497711
2024,16,2024-16,Italian Grand Prix,NOR,McLaren,1,1,79.327,79.327,0
2024,16,2024-16,Italian Grand Prix,PIA,McLaren,2,2,79.327,79.436,0.001374059
2024,16,2024-16,Italian Grand Prix,RUS,Mercedes,3,3,79.327,79.44,0.001424483
2024,16,2024-16,Italian Grand Prix,LEC,Ferrari,4,4,79.327,79.461,0.00168921
2024,16,2024-16,Italian Grand Prix,SAI,Ferrari,5,5,79.327,79.467,0.001764847
2024,16,2024-16,Italian Grand Prix,HAM,Mercedes,6,6,79.327,79.513,0.002344725
2024,16,2024-16,Italian Grand Prix,VER,Red Bull Racing,7,7,79.327,79.662,0.004223026
2024,16,2024-16,Italian Grand Prix,PER,Red Bull Racing,8,8,79.327,80.062,0.009265446
2024,16,2024-16,Italian Grand Prix,ALB,Williams,9,9,79.327,80.299,0.012253079
2024,16,2024-16,Italian Grand Prix,HUL,Haas F1 Team,10,10,79.327,80.339,0.012757321
2024,16,2024-16,Italian Grand Prix,ALO,Aston Martin,11,11,79.327,80.421,0.013791017
2024,16,2024-16,Italian Grand Prix,RIC,Racing Bulls,12,12,79.327,80.479,0.014522168
2024,16,2024-16,Italian Grand Prix,MAG,Haas F1 Team,13,13,79.327,80.698,0.017282892
2024,16,2024-16,Italian Grand Prix,GAS,Alpine,14,14,79.327,80.738,0.017787134
2024,16,2024-16,Italian Grand Prix,OCO,Alpine,15,15,79.327,80.764,0.018114892
2024,16,2024-16,Italian Grand Prix,TSU,Racing Bulls,16,16,79.327,80.945,0.020396586
2024,16,2024-16,Italian Grand Prix,STR,Aston Martin,17,17,79.327,81.013,0.021253798
2024,16,2024-16,Italian Grand Prix,COL,Williams,18,18,79.327,81.061,0.021858888
2024,16,2024-16,Italian Grand Prix,BOT,Kick Sauber,19,19,79.327,81.101,0.02236313
2024,16,2024-16,Italian Grand Prix,ZHO,Kick Sauber,20,20,79.327,81.445,0.02669961
2024,17,2024-17,Azerbaijan Grand Prix,LEC,Ferrari,1,1,101.365,101.365,0
2024,17,2024-17,Azerbaijan Grand Prix,PIA,McLaren,2,2,101.365,101.686,0.003166774
2024,17,2024-17,Azerbaijan Grand Prix,SAI,Ferrari,3,3,101.365,101.805,0.004340749
2024,17,2024-17,Azerbaijan Grand Prix,PER,Red Bull Racing,4,4,101.365,101.813,0.004419671
2024,17,2024-17,Azerbaijan Grand Prix,RUS,Mercedes,5,5,101.365,101.874,0.005021457
2024,17,2024-17,Azerbaijan Grand Prix,VER,Red Bull Racing,6,6,101.365,102.023,0.006491392
2024,17,2024-17,Azerbaijan Grand Prix,HAM,Mercedes,7,7,101.365,102.289,0.009115572
2024,17,2024-17,Azerbaijan Grand Prix,ALO,Aston Martin,8,8,101.365,102.369,0.009904799
2024,17,2024-17,Azerbaijan Grand Prix,COL,Williams,9,9,101.365,102.473,0.010930795
2024,17,2024-17,Azerbaijan Grand Prix,ALB,Williams,10,10,101.365,102.84,0.014551374
2024,17,2024-17,Azerbaijan Grand Prix,BEA,Haas F1 Team,11,11,101.365,102.968,0.015814137
2024,17,2024-17,Azerbaijan Grand Prix,TSU,Racing Bulls,12,12,101.365,103.035,0.016475115
2024,17,2024-17,Azerbaijan Grand Prix,HUL,Haas F1 Team,13,14,101.365,103.101,0.017126227
2024,17,2024-17,Azerbaijan Grand Prix,STR,Aston Martin,14,15,101.365,103.37,0.019780003
2024,17,2024-17,Azerbaijan Grand Prix,RIC,Racing Bulls,15,16,101.365,103.547,0.021526168
2024,17,2024-17,Azerbaijan Grand Prix,GAS,Alpine,15,13,101.365,103.088,0.016997978
2024,17,2024-17,Azerbaijan Grand Prix,NOR,McLaren,16,17,101.365,103.609,0.022137819
2024,17,2024-17,Azerbaijan Grand Prix,BOT,Kick Sauber,17,18,101.365,103.618,0.022226607
2024,17,2024-17,Azerbaijan Grand Prix,ZHO,Kick Sauber,18,19,101.365,104.246,0.028422039
2024,17,2024-17,Azerbaijan Grand Prix,OCO,Alpine,19,20,101.365,104.504,0.030967296
2024,18,2024-18,Singapore Grand Prix,NOR,McLaren,1,1,89.525,89.525,0
2024,18,2024-18,Singapore Grand Prix,VER,Red Bull Racing,2,3,89.525,89.68,0.00173136
2024,18,2024-18,Singapore Grand Prix,HAM,Mercedes,3,5,89.525,89.841,0.00352974
2024,18,2024-18,Singapore Grand Prix,RUS,Mercedes,4,6,89.525,89.867,0.003820162
2024,18,2024-18,Singapore Grand Prix,PIA,McLaren,5,2,89.525,89.64,0.001284557
2024,18,2024-18,Singapore Grand Prix,HUL,Haas F1 Team,6,8,89.525,90.115,0.006590338
2024,18,2024-18,Singapore Grand Prix,ALO,Aston Martin,7,9,89.525,90.214,0.007696174
2024,18,2024-18,Singapore Grand Prix,TSU,Racing Bulls,8,10,89.525,90.289,0.008533929
2024,18,2024-18,Singapore Grand Prix,LEC,Ferrari,9,4,89.525,89.747,0.002479754
2024,18,2024-18,Singapore Grand Prix,SAI,Ferrari,10,7,89.525,90.108,0.006512147
2024,18,2024-18,Singapore Grand Prix,ALB,Williams,11,11,89.525,90.474,0.010600391
2024,18,2024-18,Singapore Grand Prix,COL,Williams,12,12,89.525,90.481,0.010678581
2024,18,2024-18,Singapore Grand Prix,PER,Red Bull Racing,13,13,89.525,90.579,0.011773248
2024,18,2024-18,Singapore Grand Prix,MAG,Haas F1 Team,14,14,89.525,90.653,0.012599832
2024,18,2024-18,Singapore Grand Prix,OCO,Alpine,15,15,89.525,90.769,0.01389556
2024,18,2024-18,Singapore Grand Prix,RIC,Racing Bulls,16,16,89.525,91.085,0.0174253
2024,18,2024-18,Singapore Grand Prix,STR,Aston Martin,17,17,89.525,91.094,0.017525831
2024,18,2024-18,Singapore Grand Prix,GAS,Alpine,18,18,89.525,91.312,0.019960905
2024,18,2024-18,Singapore Grand Prix,BOT,Kick Sauber,19,19,89.525,91.572,0.022865121
2024,18,2024-18,Singapore Grand Prix,ZHO,Kick Sauber,20,20,89.525,92.054,0.028249092
2024,19,2024-19,United States Grand Prix,NOR,McLaren,1,1,92.33,92.33,0
2024,19,2024-19,United States Grand Prix,VER,Red Bull Racing,2,2,92.33,92.361,0.000335752
2024,19,2024-19,United States Grand Prix,SAI,Ferrari,3,3,92.33,92.652,0.003487491
2024,19,2024-19,United States Grand Prix,LEC,Ferrari,4,4,92.33,92.74,0.004440594
2024,19,2024-19,United States Grand Prix,PIA,McLaren,5,5,92.33,92.95,0.006715044
2024,19,2024-19,United States Grand Prix,RUS,Mercedes,6,6,92.33,92.974,0.006974981
2024,19,2024-19,United States Grand Prix,GAS,Alpine,7,7,92.33,93.018,0.007451533
2024,19,2024-19,United States Grand Prix,ALO,Aston Martin,8,9,92.33,93.309,0.010603271
2024,19,2024-19,United States Grand Prix,MAG,Haas F1 Team,9,11,92.33,93.474,0.012390339
2024,19,2024-19,United States Grand Prix,PER,Red Bull Racing,10,8,92.33,93.02,0.007473194
2024,19,2024-19,United States Grand Prix,TSU,Racing Bulls,11,12,92.33,93.506,0.012736922
2024,19,2024-19,United States Grand Prix,HUL,Haas F1 Team,12,13,92.33,93.544,0.013148489
2024,19,2024-19,United States Grand Prix,OCO,Alpine,13,14,92.33,93.597,0.013722517
2024,19,2024-19,United States Grand Prix,STR,Aston Martin,14,15,92.33,93.759,0.015477093
2024,19,2024-19,United States Grand Prix,LAW,Racing Bulls,15,10,92.33,93.339,0.010928192
2024,19,2024-19,United States Grand Prix,ALB,Williams,16,16,92.33,94.051,0.018639662
2024,19,2024-19,United States Grand Prix,COL,Williams,17,17,92.33,94.062,0.0187588
2024,19,2024-19,United States Grand Prix,BOT,Kick Sauber,18,18,92.33,94.152,0.019733564
2024,19,2024-19,United States Grand Prix,HAM,Mercedes,19,19,92.33,94.154,0.019755226
2024,19,2024-19,United States Grand Prix,ZHO,Kick Sauber,20,20,92.33,94.228,0.020556699
2024,20,2024-20,Mexico City Grand Prix,SAI,Ferrari,1,1,75.946,75.946,0
2024,20,2024-20,Mexico City Grand Prix,VER,Red Bull Racing,2,2,75.946,76.171,0.002962631
2024,20,2024-20,Mexico City Grand Prix,NOR,McLaren,3,3,75.946,76.26,0.004134517
2024,20,2024-20,Mexico City Grand Prix,LEC,Ferrari,4,4,75.946,76.265,0.004200353
2024,20,2024-20,Mexico City Grand Prix,RUS,Mercedes,5,5,75.946,76.356,0.005398573
2024,20,2024-20,Mexico City Grand Prix,HAM,Mercedes,6,6,75.946,76.651,0.009282912
2024,20,2024-20,Mexico City Grand Prix,MAG,Haas F1 Team,7,7,75.946,76.886,0.012377215
2024,20,2024-20,Mexico City Grand Prix,GAS,Alpine,8,8,75.946,76.892,0.012456219
2024,20,2024-20,Mexico City Grand Prix,ALB,Williams,9,9,75.946,76.988,0.013720275
2024,20,2024-20,Mexico City Grand Prix,HUL,Haas F1 Team,10,10,75.946,76.995,0.013812446
2024,20,2024-20,Mexico City Grand Prix,TSU,Racing Bulls,11,11,75.946,77.129,0.015576857
2024,20,2024-20,Mexico City Grand Prix,LAW,Racing Bulls,12,12,75.946,77.162,0.016011377
2024,20,2024-20,Mexico City Grand Prix,ALO,Aston Martin,13,13,75.946,77.168,0.01609038
2024,20,2024-20,Mexico City Grand Prix,STR,Aston Martin,14,14,75.946,77.294,0.017749454
2024,20,2024-20,Mexico City Grand Prix,BOT,Kick Sauber,15,15,75.946,77.393,0.019053011
2024,20,2024-20,Mexico City Grand Prix,COL,Williams,16,16,75.946,77.558,0.021225608
2024,20,2024-20,Mexico City Grand Prix,PIA,McLaren,17,17,75.946,77.597,0.02173913
2024,20,2024-20,Mexico City Grand Prix,PER,Red Bull Racing,18,18,75.946,77.611,0.021923472
2024,20,2024-20,Mexico City Grand Prix,OCO,Alpine,19,19,75.946,77.617,0.022002475
2024,20,2024-20,Mexico City Grand Prix,ZHO,Kick Sauber,20,20,75.946,78.072,0.027993574
2024,21,2024-21,São Paulo Grand Prix,NOR,McLaren,1,1,83.405,83.405,0
2024,21,2024-21,São Paulo Grand Prix,RUS,Mercedes,2,2,83.405,83.578,0.002074216
2024,21,2024-21,São Paulo Grand Prix,TSU,Racing Bulls,3,3,83.405,84.111,0.00846472
2024,21,2024-21,São Paulo Grand Prix,OCO,Alpine,4,4,83.405,84.475,0.012828967
2024,21,2024-21,São Paulo Grand Prix,LAW,Racing Bulls,5,5,83.405,84.484,0.012936874
2024,21,2024-21,São Paulo Grand Prix,LEC,Ferrari,6,6,83.405,84.525,0.013428452
2024,21,2024-21,São Paulo Grand Prix,ALB,Williams,7,7,83.405,84.657,0.01501109
2024,21,2024-21,São Paulo Grand Prix,PIA,McLaren,8,8,83.405,84.686,0.015358791
2024,21,2024-21,São Paulo Grand Prix,ALO,Aston Martin,9,9,83.405,85.035,0.019543193
2024,21,2024-21,São Paulo Grand Prix,STR,Aston Martin,10,10,83.405,86.334,0.035117799
2024,21,2024-21,São Paulo Grand Prix,BOT,Kick Sauber,11,11,83.405,86.472,0.036772376
2024,21,2024-21,São Paulo Grand Prix,VER,Red Bull Racing,12,12,83.405,87.771,0.052346982
2024,21,2024-21,São Paulo Grand Prix,PER,Red Bull Racing,13,13,83.405,88.158,0.056986991
2024,21,2024-21,São Paulo Grand Prix,SAI,Ferrari,14,14,83.405,89.406,0.071950123
2024,21,2024-21,São Paulo Grand Prix,GAS,Alpine,15,15,83.405,89.42,0.072117979
2024,21,2024-21,São Paulo Grand Prix,HAM,Mercedes,16,16,83.405,91.15,0.09286014
2024,21,2024-21,São Paulo Grand Prix,BEA,Haas F1 Team,17,17,83.405,91.229,0.093807326
2024,21,2024-21,São Paulo Grand Prix,COL,Williams,18,18,83.405,91.27,0.094298903
2024,21,2024-21,São Paulo Grand Prix,HUL,Haas F1 Team,19,19,83.405,91.623,0.098531263
2024,21,2024-21,São Paulo Grand Prix,ZHO,Kick Sauber,20,20,83.405,92.263,0.106204664
2024,22,2024-22,Las Vegas Grand Prix,RUS,Mercedes,1,1,92.312,92.312,0
2024,22,2024-22,Las Vegas Grand Prix,SAI,Ferrari,2,2,92.312,92.41,0.001061617
2024,22,2024-22,Las Vegas Grand Prix,GAS,Alpine,3,4,92.312,92.664,0.003813155
2024,22,2024-22,Las Vegas Grand Prix,LEC,Ferrari,4,5,92.312,92.783,0.005102262
2024,22,2024-22,Las Vegas Grand Prix,VER,Red Bull Racing,5,6,92.312,92.797,0.005253921
2024,22,2024-22,Las Vegas Grand Prix,NOR,McLaren,6,7,92.312,93.008,0.007539648
2024,22,2024-22,Las Vegas Grand Prix,TSU,Racing Bulls,7,9,92.312,93.029,0.007767138
2024,22,2024-22,Las Vegas Grand Prix,PIA,McLaren,8,8,92.312,93.024,0.007712973
2024,22,2024-22,Las Vegas Grand Prix,HUL,Haas F1 Team,9,10,92.312,93.062,0.008124621
2024,22,2024-22,Las Vegas Grand Prix,HAM,Mercedes,10,3,92.312,92.567,0.002762371
2024,22,2024-22,Las Vegas Grand Prix,OCO,Alpine,11,11,92.312,93.221,0.00984704
2024,22,2024-22,Las Vegas Grand Prix,MAG,Haas F1 Team,12,12,92.312,93.297,0.010670335
2024,22,2024-22,Las Vegas Grand Prix,ZHO,Kick Sauber,13,13,92.312,93.566,0.013584366
2024,22,2024-22,Las Vegas Grand Prix,COL,Williams,14,14,92.312,93.746,0.015534275
2024,22,2024-22,Las Vegas Grand Prix,LAW,Racing Bulls,15,15,92.312,94.087,0.019228269
2024,22,2024-22,Las Vegas Grand Prix,PER,Red Bull Racing,16,16,92.312,94.155,0.019964902
2024,22,2024-22,Las Vegas Grand Prix,ALO,Aston Martin,17,17,92.312,94.258,0.021080683
2024,22,2024-22,Las Vegas Grand Prix,ALB,Williams,18,18,92.312,94.425,0.022889765
2024,22,2024-22,Las Vegas Grand Prix,BOT,Kick Sauber,19,19,92.312,94.43,0.022943929
2024,22,2024-22,Las Vegas Grand Prix,STR,Aston Martin,20,20,92.312,94.484,0.023528902
2024,23,2024-23,Qatar Grand Prix,VER,Red Bull Racing,1,1,80.52,80.52,0
2024,23,2024-23,Qatar Grand Prix,RUS,Mercedes,2,2,80.52,80.575,0.00068306
2024,23,2024-23,Qatar Grand Prix,NOR,McLaren,3,3,80.52,80.772,0.003129657
2024,23,2024-23,Qatar Grand Prix,PIA,McLaren,4,4,80.52,80.829,0.003837556
2024,23,2024-23,Qatar Grand Prix,LEC,Ferrari,5,5,80.52,80.852,0.004123199
2024,23,2024-23,Qatar Grand Prix,HAM,Mercedes,6,6,80.52,81.011,0.006097864
2024,23,2024-23,Qatar Grand Prix,SAI,Ferrari,7,7,80.52,81.041,0.006470442
2024,23,2024-23,Qatar Grand Prix,ALO,Aston Martin,8,8,80.52,81.208,0.008544461
2024,23,2024-23,Qatar Grand Prix,PER,Red Bull Racing,9,10,80.52,81.425,0.011239444
2024,23,2024-23,Qatar Grand Prix,MAG,Haas F1 Team,10,9,80.52,81.387,0.010767511
2024,23,2024-23,Qatar Grand Prix,GAS,Alpine,11,11,80.52,81.437,0.011388475
2024,23,2024-23,Qatar Grand Prix,ZHO,Kick Sauber,12,12,80.52,81.501,0.012183308
2024,23,2024-23,Qatar Grand Prix,BOT,Kick Sauber,13,13,80.52,81.731,0.015039742
2024,23,2024-23,Qatar Grand Prix,TSU,Racing Bulls,14,14,80.52,81.771,0.015536513
2024,23,2024-23,Qatar Grand Prix,STR,Aston Martin,15,15,80.52,81.911,0.017275211
2024,23,2024-23,Qatar Grand Prix,ALB,Williams,16,16,80.52,82.39,0.023224044
2024,23,2024-23,Qatar Grand Prix,LAW,Racing Bulls,17,17,80.52,82.411,0.023484848
2024,23,2024-23,Qatar Grand Prix,HUL,Haas F1 Team,18,18,80.52,82.442,0.023869846
2024,23,2024-23,Qatar Grand Prix,COL,Williams,19,19,80.52,82.594,0.025757576
2024,23,2024-23,Qatar Grand Prix,OCO,Alpine,20,20,80.52,82.714,0.027247889
2024,24,2024-24,Abu Dhabi Grand Prix,NOR,McLaren,1,1,82.595,82.595,0
2024,24,2024-24,Abu Dhabi Grand Prix,PIA,McLaren,2,2,82.595,82.804,0.00253042
2024,24,2024-24,Abu Dhabi Grand Prix,SAI,Ferrari,3,3,82.595,82.824,0.002772565
2024,24,2024-24,Abu Dhabi Grand Prix,HUL,Haas F1 Team,4,4,82.595,82.886,0.003523216
2024,24,2024-24,Abu Dhabi Grand Prix,VER,Red Bull Racing,5,5,82.595,82.945,0.004237545
2024,24,2024-24,Abu Dhabi Grand Prix,GAS,Alpine,6,6,82.595,82.984,0.004709728
2024,24,2024-24,Abu Dhabi Grand Prix,RUS,Mercedes,7,7,82.595,83.132,0.006501604
2024,24,2024-24,Abu Dhabi Grand Prix,ALO,Aston Martin,8,8,82.595,83.196,0.00727647
2024,24,2024-24,Abu Dhabi Grand Prix,BOT,Kick Sauber,9,9,82.595,83.204,0.007373328
2024,24,2024-24,Abu Dhabi Grand Prix,PER,Red Bull Racing,10,10,82.595,83.264,0.008099764
2024,24,2024-24,Abu Dhabi Grand Prix,TSU,Racing Bulls,11,12,82.595,83.419,0.009976391
2024,24,2024-24,Abu Dhabi Grand Prix,LAW,Racing Bulls,12,13,82.595,83.472,0.010618076
2024,24,2024-24,Abu Dhabi Grand Prix,STR,Aston Martin,13,15,82.595,83.729,0.013729645
2024,24,2024-24,Abu Dhabi Grand Prix,LEC,Ferrari,14,11,82.595,83.302,0.00855984
2024,24,2024-24,Abu Dhabi Grand Prix,MAG,Haas F1 Team,15,14,82.595,83.632,0.012555239
2024,24,2024-24,Abu Dhabi Grand Prix,ALB,Williams,16,16,82.595,83.821,0.014843514
2024,24,2024-24,Abu Dhabi Grand Prix,ZHO,Kick Sauber,17,17,82.595,83.88,0.015557842
2024,24,2024-24,Abu Dhabi Grand Prix,HAM,Mercedes,18,18,82.595,83.887,0.015642593
2024,24,2024-24,Abu Dhabi Grand Prix,COL,Williams,19,19,82.595,83.912,0.015945275
2024,24,2024-24,Abu Dhabi Grand Prix,DOO,Alpine,20,20,82.595,84.105,0.018281978
